Procedure date,Patient...2,MRN,Weight (kg),D.O.B.,Age (days),Age (months) - days/30,Species,"Procedure  type (BPV, PDA PMI, PV Stent)",Procedure time (min),RADPAD Drape Used? Y/N,Total fluoro time (sec),Total fluoro time (min),ID,Occupation,Dose
2023-08-30T00:00:00Z,Luna,486500,21.2,2021-12-01T00:00:00Z,637,21.23333333,Canine,BPV,43,N,708,11.8,134,Tech 1,0
2023-08-30T00:00:00Z,Luna,486500,21.2,2021-12-01T00:00:00Z,637,21.23333333,Canine,BPV,43,N,708,11.8,134,Resident 1,7.07
2023-08-30T00:00:00Z,Luna,486500,21.2,2021-12-01T00:00:00Z,637,21.23333333,Canine,BPV,43,N,708,11.8,134,Resident 2,8.03
2023-08-30T00:00:00Z,Luna,486500,21.2,2021-12-01T00:00:00Z,637,21.23333333,Canine,BPV,43,N,708,11.8,134,Anesthesia,0.22
2023-09-06T00:00:00Z,Sofie,489496,10.3,2019-03-14T00:00:00Z,1637,54.56666667,Canine,BPV,60,N,1118,18.63333333,135,Faculty,7.96
2023-09-06T00:00:00Z,Sofie,489496,10.3,2019-03-14T00:00:00Z,1637,54.56666667,Canine,BPV,60,N,1118,18.63333333,135,Tech 1,0.03
2023-09-06T00:00:00Z,Sofie,489496,10.3,2019-03-14T00:00:00Z,1637,54.56666667,Canine,BPV,60,N,1118,18.63333333,135,Resident 1,40.65
2023-09-06T00:00:00Z,Sofie,489496,10.3,2019-03-14T00:00:00Z,1637,54.56666667,Canine,BPV,60,N,1118,18.63333333,135,Resident 2,1.75
2023-09-06T00:00:00Z,Sofie,489496,10.3,2019-03-14T00:00:00Z,1637,54.56666667,Canine,BPV,60,N,1118,18.63333333,135,Anesthesia,1.92
2023-09-06T00:00:00Z,Champ,491419,21.4,2019-03-24T00:00:00Z,1627,54.23333333,Canine,BPV,55,N,811,13.51666667,136,Faculty,2.84
2023-09-06T00:00:00Z,Champ,491419,21.4,2019-03-24T00:00:00Z,1627,54.23333333,Canine,BPV,55,N,811,13.51666667,136,Tech 1,0.02
2023-09-06T00:00:00Z,Champ,491419,21.4,2019-03-24T00:00:00Z,1627,54.23333333,Canine,BPV,55,N,811,13.51666667,136,Resident 1,34.33
2023-09-06T00:00:00Z,Champ,491419,21.4,2019-03-24T00:00:00Z,1627,54.23333333,Canine,BPV,55,N,811,13.51666667,136,Resident 2,10.08
2023-09-06T00:00:00Z,Champ,491419,21.4,2019-03-24T00:00:00Z,1627,54.23333333,Canine,BPV,55,N,811,13.51666667,136,Anesthesia,2.3
2023-09-08T00:00:00Z,Russell,492424,28,2010-07-29T00:00:00Z,4789,159.6333333,Canine,PMI,120,N,188,3.133333333,137,Faculty,0.74
2023-09-08T00:00:00Z,Russell,492424,28,2010-07-29T00:00:00Z,4789,159.6333333,Canine,PMI,120,N,188,3.133333333,137,Tech 1,0.05
2023-09-08T00:00:00Z,Russell,492424,28,2010-07-29T00:00:00Z,4789,159.6333333,Canine,PMI,120,N,188,3.133333333,137,Resident 1,2.95
2023-09-08T00:00:00Z,Russell,492424,28,2010-07-29T00:00:00Z,4789,159.6333333,Canine,PMI,120,N,188,3.133333333,137,Anesthesia,0.82
2023-09-13T00:00:00Z,Mazi,490061,23,2021-06-25T00:00:00Z,810,27,Canine,BPV,95,N,1094,18.23333333,138,Faculty,11.98
2023-09-13T00:00:00Z,Mazi,490061,23,2021-06-25T00:00:00Z,810,27,Canine,BPV,95,N,1094,18.23333333,138,Tech 1,0.57
2023-09-13T00:00:00Z,Mazi,490061,23,2021-06-25T00:00:00Z,810,27,Canine,BPV,95,N,1094,18.23333333,138,Resident 1,50.84
2023-09-13T00:00:00Z,Mazi,490061,23,2021-06-25T00:00:00Z,810,27,Canine,BPV,95,N,1094,18.23333333,138,Resident 2,6.58
2023-09-13T00:00:00Z,Mazi,490061,23,2021-06-25T00:00:00Z,810,27,Canine,BPV,95,N,1094,18.23333333,138,TEE,2.12
2023-09-13T00:00:00Z,Mazi,490061,23,2021-06-25T00:00:00Z,810,27,Canine,BPV,95,N,1094,18.23333333,138,Anesthesia,0.87
2023-09-13T00:00:00Z,Carolina Crumpt,491819,7.6,2023-05-09T00:00:00Z,127,4.233333333,Canine,PDA,60,N,273,4.55,139,Faculty,0.1
2023-09-13T00:00:00Z,Carolina Crumpt,491819,7.6,2023-05-09T00:00:00Z,127,4.233333333,Canine,PDA,60,N,273,4.55,139,Tech 1,0
2023-09-13T00:00:00Z,Carolina Crumpt,491819,7.6,2023-05-09T00:00:00Z,127,4.233333333,Canine,PDA,60,N,273,4.55,139,Resident 1,2.3
2023-09-13T00:00:00Z,Carolina Crumpt,491819,7.6,2023-05-09T00:00:00Z,127,4.233333333,Canine,PDA,60,N,273,4.55,139,Resident 2,1
2023-09-13T00:00:00Z,Carolina Crumpt,491819,7.6,2023-05-09T00:00:00Z,127,4.233333333,Canine,PDA,60,N,273,4.55,139,TEE,2.36
2023-09-13T00:00:00Z,Carolina Crumpt,491819,7.6,2023-05-09T00:00:00Z,127,4.233333333,Canine,PDA,60,N,273,4.55,139,Anesthesia,0.1
2023-09-20T00:00:00Z,Luna,492550,4.5,2015-04-26T00:00:00Z,3069,102.3,Canine,PDA,145,N,234,3.9,140,Faculty,0.21
2023-09-20T00:00:00Z,Luna,492550,4.5,2015-04-26T00:00:00Z,3069,102.3,Canine,PDA,145,N,234,3.9,140,Tech 1,0
2023-09-20T00:00:00Z,Luna,492550,4.5,2015-04-26T00:00:00Z,3069,102.3,Canine,PDA,145,N,234,3.9,140,Resident 1,3.38
2023-09-20T00:00:00Z,Luna,492550,4.5,2015-04-26T00:00:00Z,3069,102.3,Canine,PDA,145,N,234,3.9,140,Resident 2,0.79
2023-09-20T00:00:00Z,Luna,492550,4.5,2015-04-26T00:00:00Z,3069,102.3,Canine,PDA,145,N,234,3.9,140,TEE,2.23
2023-09-20T00:00:00Z,Luna,492550,4.5,2015-04-26T00:00:00Z,3069,102.3,Canine,PDA,145,N,234,3.9,140,Anesthesia,0.03
2023-09-27T00:00:00Z,Apple,491345,14.5,2022-11-12T00:00:00Z,319,10.63333333,Canine,BPV,48,N,557,9.283333333,141,Faculty,2.79
2023-09-27T00:00:00Z,Apple,491345,14.5,2022-11-12T00:00:00Z,319,10.63333333,Canine,BPV,48,N,557,9.283333333,141,Tech 1,0.13
2023-09-27T00:00:00Z,Apple,491345,14.5,2022-11-12T00:00:00Z,319,10.63333333,Canine,BPV,48,N,557,9.283333333,141,Resident 1,6.47
2023-09-27T00:00:00Z,Apple,491345,14.5,2022-11-12T00:00:00Z,319,10.63333333,Canine,BPV,48,N,557,9.283333333,141,Resident 2,2.23
2023-09-27T00:00:00Z,Apple,491345,14.5,2022-11-12T00:00:00Z,319,10.63333333,Canine,BPV,48,N,557,9.283333333,141,TEE,0.02
2023-09-27T00:00:00Z,Apple,491345,14.5,2022-11-12T00:00:00Z,319,10.63333333,Canine,BPV,48,N,557,9.283333333,141,Anesthesia,0.05
2023-09-27T00:00:00Z,Rosie,491035,5.3,2021-08-04T00:00:00Z,784,26.13333333,Canine,PDA,95,N,627,10.45,142,Faculty,2.71
2023-09-27T00:00:00Z,Rosie,491035,5.3,2021-08-04T00:00:00Z,784,26.13333333,Canine,PDA,95,N,627,10.45,142,Tech 1,0.05
2023-09-27T00:00:00Z,Rosie,491035,5.3,2021-08-04T00:00:00Z,784,26.13333333,Canine,PDA,95,N,627,10.45,142,Resident 1,20.74
2023-09-27T00:00:00Z,Rosie,491035,5.3,2021-08-04T00:00:00Z,784,26.13333333,Canine,PDA,95,N,627,10.45,142,Resident 2,0.08
2023-09-27T00:00:00Z,Rosie,491035,5.3,2021-08-04T00:00:00Z,784,26.13333333,Canine,PDA,95,N,627,10.45,142,TEE,4.84
2023-09-27T00:00:00Z,Rosie,491035,5.3,2021-08-04T00:00:00Z,784,26.13333333,Canine,PDA,95,N,627,10.45,142,Anesthesia,0.84
2023-10-04T00:00:00Z,Sushi,487155,11.2,2020-06-10T00:00:00Z,1211,40.36666667,Canine,BPV,137,N,849,14.15,143,Faculty,21.45
2023-10-04T00:00:00Z,Sushi,487155,11.2,2020-06-10T00:00:00Z,1211,40.36666667,Canine,BPV,137,N,849,14.15,143,Tech 1,0.07
2023-10-04T00:00:00Z,Sushi,487155,11.2,2020-06-10T00:00:00Z,1211,40.36666667,Canine,BPV,137,N,849,14.15,143,Resident 1,78.72
2023-10-04T00:00:00Z,Sushi,487155,11.2,2020-06-10T00:00:00Z,1211,40.36666667,Canine,BPV,137,N,849,14.15,143,Resident 2,0.33
2023-10-04T00:00:00Z,Sushi,487155,11.2,2020-06-10T00:00:00Z,1211,40.36666667,Canine,BPV,137,N,849,14.15,143,TEE,18.74
2023-10-04T00:00:00Z,Sushi,487155,11.2,2020-06-10T00:00:00Z,1211,40.36666667,Canine,BPV,137,N,849,14.15,143,Anesthesia,0.03
2023-10-04T00:00:00Z,Max,490135,7.1,2022-06-05T00:00:00Z,486,16.2,Canine,BPV,102,N,817,13.61666667,144,Faculty,0.95
2023-10-04T00:00:00Z,Max,490135,7.1,2022-06-05T00:00:00Z,486,16.2,Canine,BPV,102,N,817,13.61666667,144,Tech 1,0.03
2023-10-04T00:00:00Z,Max,490135,7.1,2022-06-05T00:00:00Z,486,16.2,Canine,BPV,102,N,817,13.61666667,144,Resident 1,28.06
2023-10-04T00:00:00Z,Max,490135,7.1,2022-06-05T00:00:00Z,486,16.2,Canine,BPV,102,N,817,13.61666667,144,Resident 2,9.22
2023-10-04T00:00:00Z,Max,490135,7.1,2022-06-05T00:00:00Z,486,16.2,Canine,BPV,102,N,817,13.61666667,144,Anesthesia,0.05
2023-10-18T00:00:00Z,Gus,491070,27.1,2022-07-14T00:00:00Z,461,15.36666667,Canine,BPV,54,N,824,13.73333333,145,Faculty,2.03
2023-10-18T00:00:00Z,Gus,491070,27.1,2022-07-14T00:00:00Z,461,15.36666667,Canine,BPV,54,N,824,13.73333333,145,Tech 1,1.05
2023-10-18T00:00:00Z,Gus,491070,27.1,2022-07-14T00:00:00Z,461,15.36666667,Canine,BPV,54,N,824,13.73333333,145,Resident 1,28.47
2023-10-18T00:00:00Z,Gus,491070,27.1,2022-07-14T00:00:00Z,461,15.36666667,Canine,BPV,54,N,824,13.73333333,145,Resident 2,6.34
2023-10-18T00:00:00Z,Gus,491070,27.1,2022-07-14T00:00:00Z,461,15.36666667,Canine,BPV,54,N,824,13.73333333,145,TEE,4
2023-10-18T00:00:00Z,Gus,491070,27.1,2022-07-14T00:00:00Z,461,15.36666667,Canine,BPV,54,N,824,13.73333333,145,Anesthesia,0.31
2023-10-18T00:00:00Z,Hamish,491538,11.4,2022-11-17T00:00:00Z,335,11.16666667,Canine,BPV,105,N,803,13.38333333,146,Faculty,0.41
2023-10-18T00:00:00Z,Hamish,491538,11.4,2022-11-17T00:00:00Z,335,11.16666667,Canine,BPV,105,N,803,13.38333333,146,Tech 1,0.36
2023-10-18T00:00:00Z,Hamish,491538,11.4,2022-11-17T00:00:00Z,335,11.16666667,Canine,BPV,105,N,803,13.38333333,146,Resident 1,52.53
2023-10-18T00:00:00Z,Hamish,491538,11.4,2022-11-17T00:00:00Z,335,11.16666667,Canine,BPV,105,N,803,13.38333333,146,Resident 2,12.65
2023-10-18T00:00:00Z,Hamish,491538,11.4,2022-11-17T00:00:00Z,335,11.16666667,Canine,BPV,105,N,803,13.38333333,146,TEE,1.66
2023-10-18T00:00:00Z,Hamish,491538,11.4,2022-11-17T00:00:00Z,335,11.16666667,Canine,BPV,105,N,803,13.38333333,146,Anesthesia,0.1
2023-10-25T00:00:00Z,Diesel,492393,29.7,2018-04-25T00:00:00Z,2009,66.96666667,Canine,BPV,90,N,942,15.7,147,Faculty,32.81
2023-10-25T00:00:00Z,Diesel,492393,29.7,2018-04-25T00:00:00Z,2009,66.96666667,Canine,BPV,90,N,942,15.7,147,Tech 1,0.13
2023-10-25T00:00:00Z,Diesel,492393,29.7,2018-04-25T00:00:00Z,2009,66.96666667,Canine,BPV,90,N,942,15.7,147,Resident 1,78.23
2023-10-25T00:00:00Z,Diesel,492393,29.7,2018-04-25T00:00:00Z,2009,66.96666667,Canine,BPV,90,N,942,15.7,147,Resident 2,22.3
2023-10-25T00:00:00Z,Diesel,492393,29.7,2018-04-25T00:00:00Z,2009,66.96666667,Canine,BPV,90,N,942,15.7,147,TEE,3.1
2023-10-25T00:00:00Z,Diesel,492393,29.7,2018-04-25T00:00:00Z,2009,66.96666667,Canine,BPV,90,N,942,15.7,147,Anesthesia,0
2023-10-25T00:00:00Z,Stella,491543,8,2023-05-07T00:00:00Z,171,5.7,Canine,BPV,65,N,716,11.93333333,148,Faculty,16.08
2023-10-25T00:00:00Z,Stella,491543,8,2023-05-07T00:00:00Z,171,5.7,Canine,BPV,65,N,716,11.93333333,148,Tech 1,0.1
2023-10-25T00:00:00Z,Stella,491543,8,2023-05-07T00:00:00Z,171,5.7,Canine,BPV,65,N,716,11.93333333,148,Resident 1,42.32
2023-10-25T00:00:00Z,Stella,491543,8,2023-05-07T00:00:00Z,171,5.7,Canine,BPV,65,N,716,11.93333333,148,Resident 2,7.17
2023-10-25T00:00:00Z,Stella,491543,8,2023-05-07T00:00:00Z,171,5.7,Canine,BPV,65,N,716,11.93333333,148,Anesthesia,0.03
2023-11-01T00:00:00Z,Sullie,492622,10.3,2022-09-23T00:00:00Z,404,13.46666667,Canine,BPV,70,N,803,13.38333333,149,Faculty,7.91
2023-11-01T00:00:00Z,Sullie,492622,10.3,2022-09-23T00:00:00Z,404,13.46666667,Canine,BPV,70,N,803,13.38333333,149,Tech 1,0.02
2023-11-01T00:00:00Z,Sullie,492622,10.3,2022-09-23T00:00:00Z,404,13.46666667,Canine,BPV,70,N,803,13.38333333,149,Resident 1,25.78
2023-11-01T00:00:00Z,Sullie,492622,10.3,2022-09-23T00:00:00Z,404,13.46666667,Canine,BPV,70,N,803,13.38333333,149,Resident 2,1.35
2023-11-01T00:00:00Z,Sullie,492622,10.3,2022-09-23T00:00:00Z,404,13.46666667,Canine,BPV,70,N,803,13.38333333,149,Anesthesia,0
2023-11-08T00:00:00Z,Teddy,491833,8.6,2022-08-11T00:00:00Z,454,15.13333333,Canine,BPV,50,Y,824,13.7333333,150,Faculty,0.03
2023-11-08T00:00:00Z,Teddy,491833,8.6,2022-08-11T00:00:00Z,454,15.13333333,Canine,BPV,50,Y,824,13.7333333,150,Tech 1,0
2023-11-08T00:00:00Z,Teddy,491833,8.6,2022-08-11T00:00:00Z,454,15.13333333,Canine,BPV,50,Y,824,13.7333333,150,Resident 1,9.34
2023-11-08T00:00:00Z,Teddy,491833,8.6,2022-08-11T00:00:00Z,454,15.13333333,Canine,BPV,50,Y,824,13.7333333,150,Resident 2,0.47
2023-11-08T00:00:00Z,Teddy,491833,8.6,2022-08-11T00:00:00Z,454,15.13333333,Canine,BPV,50,Y,824,13.7333333,150,TEE,3.56
2023-11-08T00:00:00Z,Teddy,491833,8.6,2022-08-11T00:00:00Z,454,15.13333333,Canine,BPV,50,Y,824,13.7333333,150,Anesthesia,0
2023-11-08T00:00:00Z,Bodie,493669,9.7,2023-02-13T00:00:00Z,268,8.933333333,Canine,PV stent,110,Y,1165,19.4166667,151,Faculty,2.05
2023-11-08T00:00:00Z,Bodie,493669,9.7,2023-02-13T00:00:00Z,268,8.933333333,Canine,PV stent,110,Y,1165,19.4166667,151,Tech 1,0.03
2023-11-08T00:00:00Z,Bodie,493669,9.7,2023-02-13T00:00:00Z,268,8.933333333,Canine,PV stent,110,Y,1165,19.4166667,151,Resident 1,11.01
2023-11-08T00:00:00Z,Bodie,493669,9.7,2023-02-13T00:00:00Z,268,8.933333333,Canine,PV stent,110,Y,1165,19.4166667,151,Resident 2,38.29
2023-11-08T00:00:00Z,Bodie,493669,9.7,2023-02-13T00:00:00Z,268,8.933333333,Canine,PV stent,110,Y,1165,19.4166667,151,TEE,5.09
2023-11-08T00:00:00Z,Bodie,493669,9.7,2023-02-13T00:00:00Z,268,8.933333333,Canine,PV stent,110,Y,1165,19.4166667,151,Anesthesia,0.28
2023-11-10T00:00:00Z,Odin,494764,20,2022-01-01T00:00:00Z,678,22.6,Canine,PMI,131,N,281,4.68333333,152,Faculty,7.29
2023-11-10T00:00:00Z,Odin,494764,20,2022-01-01T00:00:00Z,678,22.6,Canine,PMI,131,N,281,4.68333333,152,Tech 1,0
2023-11-10T00:00:00Z,Odin,494764,20,2022-01-01T00:00:00Z,678,22.6,Canine,PMI,131,N,281,4.68333333,152,Resident 1,1.82
2023-11-10T00:00:00Z,Odin,494764,20,2022-01-01T00:00:00Z,678,22.6,Canine,PMI,131,N,281,4.68333333,152,Resident 2,0.84
2023-11-10T00:00:00Z,Odin,494764,20,2022-01-01T00:00:00Z,678,22.6,Canine,PMI,131,N,281,4.68333333,152,Anesthesia,0
2023-11-13T00:00:00Z,Chester,494768,10,2010-11-10T00:00:00Z,4751,158.3666667,Canine,PMI,139,Y,154,2.56666667,153,Faculty,1.46
2023-11-13T00:00:00Z,Chester,494768,10,2010-11-10T00:00:00Z,4751,158.3666667,Canine,PMI,139,Y,154,2.56666667,153,Tech 1,0
2023-11-13T00:00:00Z,Chester,494768,10,2010-11-10T00:00:00Z,4751,158.3666667,Canine,PMI,139,Y,154,2.56666667,153,Resident 1,11.39
2023-11-13T00:00:00Z,Chester,494768,10,2010-11-10T00:00:00Z,4751,158.3666667,Canine,PMI,139,Y,154,2.56666667,153,Resident 2,1.92
2023-11-13T00:00:00Z,Chester,494768,10,2010-11-10T00:00:00Z,4751,158.3666667,Canine,PMI,139,Y,154,2.56666667,153,Anesthesia,0
2023-11-15T00:00:00Z,Eboni,492606,7.7,2023-02-24T00:00:00Z,264,8.8,Canine,BPV,75,Y,864,14.4,154,Faculty,1.44
2023-11-15T00:00:00Z,Eboni,492606,7.7,2023-02-24T00:00:00Z,264,8.8,Canine,BPV,75,Y,864,14.4,154,Tech 1,0.26
2023-11-15T00:00:00Z,Eboni,492606,7.7,2023-02-24T00:00:00Z,264,8.8,Canine,BPV,75,Y,864,14.4,154,Resident 1,14
2023-11-15T00:00:00Z,Eboni,492606,7.7,2023-02-24T00:00:00Z,264,8.8,Canine,BPV,75,Y,864,14.4,154,Resident 2,0.02
2023-11-15T00:00:00Z,Eboni,492606,7.7,2023-02-24T00:00:00Z,264,8.8,Canine,BPV,75,Y,864,14.4,154,TEE,0
2023-11-15T00:00:00Z,Eboni,492606,7.7,2023-02-24T00:00:00Z,264,8.8,Canine,BPV,75,Y,864,14.4,154,Anesthesia,0.05
2023-11-15T00:00:00Z,Taco,494699,12.8,2022-10-02T00:00:00Z,409,13.63333333,Canine,PDA,120,Y,219,3.65,155,Faculty,0.05
2023-11-15T00:00:00Z,Taco,494699,12.8,2022-10-02T00:00:00Z,409,13.63333333,Canine,PDA,120,Y,219,3.65,155,Tech 1,0.2
2023-11-15T00:00:00Z,Taco,494699,12.8,2022-10-02T00:00:00Z,409,13.63333333,Canine,PDA,120,Y,219,3.65,155,Resident 1,2.54
2023-11-15T00:00:00Z,Taco,494699,12.8,2022-10-02T00:00:00Z,409,13.63333333,Canine,PDA,120,Y,219,3.65,155,Resident 2,0.13
2023-11-15T00:00:00Z,Taco,494699,12.8,2022-10-02T00:00:00Z,409,13.63333333,Canine,PDA,120,Y,219,3.65,155,TEE,0.95
2023-11-15T00:00:00Z,Taco,494699,12.8,2022-10-02T00:00:00Z,409,13.63333333,Canine,PDA,120,Y,219,3.65,155,Anesthesia,0.05
2023-11-22T00:00:00Z,Banks,494588,5.4,2023-06-25T00:00:00Z,150,5,Canine,BPV,33,Y,351,5.85,156,Faculty,0.15
2023-11-22T00:00:00Z,Banks,494588,5.4,2023-06-25T00:00:00Z,150,5,Canine,BPV,33,Y,351,5.85,156,Tech 1,0
2023-11-22T00:00:00Z,Banks,494588,5.4,2023-06-25T00:00:00Z,150,5,Canine,BPV,33,Y,351,5.85,156,Resident 1,0.13
2023-11-22T00:00:00Z,Banks,494588,5.4,2023-06-25T00:00:00Z,150,5,Canine,BPV,33,Y,351,5.85,156,Resident 2,0.01
2023-11-22T00:00:00Z,Banks,494588,5.4,2023-06-25T00:00:00Z,150,5,Canine,BPV,33,Y,351,5.85,156,Anesthesia,0.15
2023-11-29T00:00:00Z,Penelope,492418,7.08,2023-04-07T00:00:00Z,236,7.866666667,Canine,BPV,90,Y,506,8.43333333,157,Faculty,0.77
2023-11-29T00:00:00Z,Penelope,492418,7.08,2023-04-07T00:00:00Z,236,7.866666667,Canine,BPV,90,Y,506,8.43333333,157,Tech 1,0
2023-11-29T00:00:00Z,Penelope,492418,7.08,2023-04-07T00:00:00Z,236,7.866666667,Canine,BPV,90,Y,506,8.43333333,157,Resident 1,10.7
2023-11-29T00:00:00Z,Penelope,492418,7.08,2023-04-07T00:00:00Z,236,7.866666667,Canine,BPV,90,Y,506,8.43333333,157,Resident 2,0.49
2023-11-29T00:00:00Z,Penelope,492418,7.08,2023-04-07T00:00:00Z,236,7.866666667,Canine,BPV,90,Y,506,8.43333333,157,Anesthesia,0.18
2023-11-29T00:00:00Z,Raider,488669,27,2020-10-01T00:00:00Z,1154,38.46666667,Canine,PDA,90,N,220,3.66666667,158,Faculty,0.74
2023-11-29T00:00:00Z,Raider,488669,27,2020-10-01T00:00:00Z,1154,38.46666667,Canine,PDA,90,N,220,3.66666667,158,Tech 1,0.51
2023-11-29T00:00:00Z,Raider,488669,27,2020-10-01T00:00:00Z,1154,38.46666667,Canine,PDA,90,N,220,3.66666667,158,Resident 1,3.17
2023-11-29T00:00:00Z,Raider,488669,27,2020-10-01T00:00:00Z,1154,38.46666667,Canine,PDA,90,N,220,3.66666667,158,Resident 2,0.51
2023-11-29T00:00:00Z,Raider,488669,27,2020-10-01T00:00:00Z,1154,38.46666667,Canine,PDA,90,N,220,3.66666667,158,TEE,0.97
2023-11-29T00:00:00Z,Raider,488669,27,2020-10-01T00:00:00Z,1154,38.46666667,Canine,PDA,90,N,220,3.66666667,158,Anesthesia,1.13
2023-12-06T00:00:00Z,Lailah,494451,4.49,2023-01-31T00:00:00Z,309,10.3,Canine,BPV,50,Y,556,9.26666667,159,Faculty,0
2023-12-06T00:00:00Z,Lailah,494451,4.49,2023-01-31T00:00:00Z,309,10.3,Canine,BPV,50,Y,556,9.26666667,159,Tech 1,0.05
2023-12-06T00:00:00Z,Lailah,494451,4.49,2023-01-31T00:00:00Z,309,10.3,Canine,BPV,50,Y,556,9.26666667,159,Resident 1,2
2023-12-06T00:00:00Z,Lailah,494451,4.49,2023-01-31T00:00:00Z,309,10.3,Canine,BPV,50,Y,556,9.26666667,159,Resident 2,0
2023-12-06T00:00:00Z,Lailah,494451,4.49,2023-01-31T00:00:00Z,309,10.3,Canine,BPV,50,Y,556,9.26666667,159,Anesthesia,0.05
2023-12-13T00:00:00Z,Mulligan,493909,16.2,2022-08-27T00:00:00Z,473,15.76666667,Canine,BPV,155,Y,721,12.0166667,160,Faculty,0.56
2023-12-13T00:00:00Z,Mulligan,493909,16.2,2022-08-27T00:00:00Z,473,15.76666667,Canine,BPV,155,Y,721,12.0166667,160,Tech 1,0
2023-12-13T00:00:00Z,Mulligan,493909,16.2,2022-08-27T00:00:00Z,473,15.76666667,Canine,BPV,155,Y,721,12.0166667,160,Resident 1,0.43
2023-12-13T00:00:00Z,Mulligan,493909,16.2,2022-08-27T00:00:00Z,473,15.76666667,Canine,BPV,155,Y,721,12.0166667,160,Resident 2,0.02
2023-12-13T00:00:00Z,Mulligan,493909,16.2,2022-08-27T00:00:00Z,473,15.76666667,Canine,BPV,155,Y,721,12.0166667,160,TEE,0
2023-12-13T00:00:00Z,Mulligan,493909,16.2,2022-08-27T00:00:00Z,473,15.76666667,Canine,BPV,155,Y,721,12.0166667,160,Anesthesia,0
2023-12-20T00:00:00Z,Gunner,494231,25.8,2022-06-24T00:00:00Z,544,18.13333333,Canine,BPV,60,Y,532,8.86666667,161,Faculty,4.23
2023-12-20T00:00:00Z,Gunner,494231,25.8,2022-06-24T00:00:00Z,544,18.13333333,Canine,BPV,60,Y,532,8.86666667,161,Tech 1,0
2023-12-20T00:00:00Z,Gunner,494231,25.8,2022-06-24T00:00:00Z,544,18.13333333,Canine,BPV,60,Y,532,8.86666667,161,Resident 1,21.89
2023-12-20T00:00:00Z,Gunner,494231,25.8,2022-06-24T00:00:00Z,544,18.13333333,Canine,BPV,60,Y,532,8.86666667,161,Resident 2,4.79
2023-12-20T00:00:00Z,Gunner,494231,25.8,2022-06-24T00:00:00Z,544,18.13333333,Canine,BPV,60,Y,532,8.86666667,161,TEE,2.82
2023-12-20T00:00:00Z,Gunner,494231,25.8,2022-06-24T00:00:00Z,544,18.13333333,Canine,BPV,60,Y,532,8.86666667,161,Anesthesia,0
2023-12-27T00:00:00Z,Hazel Mae,496209,4.8,2023-09-06T00:00:00Z,112,3.733333333,Canine,BPV,79,Y,634,10.5666667,162,Faculty,2.44
2023-12-27T00:00:00Z,Hazel Mae,496209,4.8,2023-09-06T00:00:00Z,112,3.733333333,Canine,BPV,79,Y,634,10.5666667,162,Tech 1,0
2023-12-27T00:00:00Z,Hazel Mae,496209,4.8,2023-09-06T00:00:00Z,112,3.733333333,Canine,BPV,79,Y,634,10.5666667,162,Resident 1,10.8
2023-12-27T00:00:00Z,Hazel Mae,496209,4.8,2023-09-06T00:00:00Z,112,3.733333333,Canine,BPV,79,Y,634,10.5666667,162,Resident 2,0.61
2023-12-27T00:00:00Z,Hazel Mae,496209,4.8,2023-09-06T00:00:00Z,112,3.733333333,Canine,BPV,79,Y,634,10.5666667,162,Anesthesia,0.05
2023-12-27T00:00:00Z,Viva,495675,8.1,2023-09-02T00:00:00Z,116,3.866666667,Canine,BPV,90,Y,870,14.5,163,Faculty,0.38
2023-12-27T00:00:00Z,Viva,495675,8.1,2023-09-02T00:00:00Z,116,3.866666667,Canine,BPV,90,Y,870,14.5,163,Tech 1,0
2023-12-27T00:00:00Z,Viva,495675,8.1,2023-09-02T00:00:00Z,116,3.866666667,Canine,BPV,90,Y,870,14.5,163,Resident 1,17.92
2023-12-27T00:00:00Z,Viva,495675,8.1,2023-09-02T00:00:00Z,116,3.866666667,Canine,BPV,90,Y,870,14.5,163,Resident 2,1.46
2023-12-27T00:00:00Z,Viva,495675,8.1,2023-09-02T00:00:00Z,116,3.866666667,Canine,BPV,90,Y,870,14.5,163,TEE,4.5
2023-12-27T00:00:00Z,Viva,495675,8.1,2023-09-02T00:00:00Z,116,3.866666667,Canine,BPV,90,Y,870,14.5,163,Anesthesia,0
2024-01-03T00:00:00Z,Welhelmina,494556,5,2023-09-01T00:00:00Z,124,4.133333333,Canine,PDA,135,Y,190,3.16666667,164,Faculty,0
2024-01-03T00:00:00Z,Welhelmina,494556,5,2023-09-01T00:00:00Z,124,4.133333333,Canine,PDA,135,Y,190,3.16666667,164,Tech 1,0
2024-01-03T00:00:00Z,Welhelmina,494556,5,2023-09-01T00:00:00Z,124,4.133333333,Canine,PDA,135,Y,190,3.16666667,164,Resident 1,1.95
2024-01-03T00:00:00Z,Welhelmina,494556,5,2023-09-01T00:00:00Z,124,4.133333333,Canine,PDA,135,Y,190,3.16666667,164,Resident 2,0
2024-01-03T00:00:00Z,Welhelmina,494556,5,2023-09-01T00:00:00Z,124,4.133333333,Canine,PDA,135,Y,190,3.16666667,164,TEE,1.9
2024-01-03T00:00:00Z,Welhelmina,494556,5,2023-09-01T00:00:00Z,124,4.133333333,Canine,PDA,135,Y,190,3.16666667,164,Anesthesia,0
2024-01-03T00:00:00Z,Sally Ann,264535,28,2021-03-03T00:00:00Z,1036,34.53333333,Canine,PDA,210,Y,642,10.7,165,Faculty,5.45
